Date,average_sentiment,Brand,Sephora,Ulta,Fenty,Glossier
2021-11-19T00:00:00.000Z,1.6666666666666667,Fenty,46,35,25,33
2021-11-19T00:00:00.000Z,2.0,Glossier,46,35,25,33
2021-11-19T00:00:00.000Z,1.4545454545454546,Ulta,46,35,25,33
2021-11-19T00:00:00.000Z,1.4,Sephora,46,35,25,33
2021-11-20T00:00:00.000Z,1.8,Fenty,50,44,26,37
2021-11-20T00:00:00.000Z,1.9,Ulta,50,44,26,37
2021-11-20T00:00:00.000Z,1.7647058823529411,Sephora,50,44,26,37
2021-11-21T00:00:00.000Z,1.875,Glossier,52,56,28,48
2021-11-21T00:00:00.000Z,1.3333333333333333,Fenty,52,56,28,48
2021-11-21T00:00:00.000Z,1.6666666666666667,Ulta,52,56,28,48
2021-11-21T00:00:00.000Z,1.125,Sephora,52,56,28,48
2021-11-22T00:00:00.000Z,2.0,Glossier,48,42,28,39
2021-11-22T00:00:00.000Z,1.5294117647058822,Sephora,48,42,28,39
2021-11-22T00:00:00.000Z,1.4666666666666666,Ulta,48,42,28,39
2021-11-22T00:00:00.000Z,1.6,Fenty,48,42,28,39
2021-11-23T00:00:00.000Z,1.75,Fenty,47,43,30,36
2021-11-23T00:00:00.000Z,2.0,Glossier,47,43,30,36
2021-11-23T00:00:00.000Z,1.5384615384615385,Sephora,47,43,30,36
2021-11-23T00:00:00.000Z,1.0909090909090908,Ulta,47,43,30,36
2021-11-24T00:00:00.000Z,1.25,Glossier,54,46,28,43
2021-11-24T00:00:00.000Z,1.5555555555555556,Fenty,54,46,28,43
2021-11-24T00:00:00.000Z,1.5,Ulta,54,46,28,43
2021-11-24T00:00:00.000Z,1.263157894736842,Sephora,54,46,28,43
2021-11-25T00:00:00.000Z,1.7674418604651163,Sephora,62,47,31,74
2021-11-25T00:00:00.000Z,1.7894736842105263,Glossier,62,47,31,74
2021-11-25T00:00:00.000Z,1.92,Fenty,62,47,31,74
2021-11-25T00:00:00.000Z,1.88,Ulta,62,47,31,74
2021-11-26T00:00:00.000Z,2.0,Glossier,100,100,62,100
2021-11-26T00:00:00.000Z,1.2,Sephora,100,100,62,100
2021-11-26T00:00:00.000Z,1.4285714285714286,Ulta,100,100,62,100
2021-11-26T00:00:00.000Z,1.6666666666666667,Fenty,100,100,62,100
2021-11-27T00:00:00.000Z,1.2307692307692308,Glossier,76,67,68,77
2021-11-27T00:00:00.000Z,1.6666666666666667,Fenty,76,67,68,77
2021-11-27T00:00:00.000Z,2.0,Ulta,76,67,68,77
2021-11-27T00:00:00.000Z,1.6111111111111112,Sephora,76,67,68,77
2021-11-28T00:00:00.000Z,1.619047619047619,Fenty,63,53,71,72
2021-11-28T00:00:00.000Z,2.0,Ulta,63,53,71,72
2021-11-28T00:00:00.000Z,1.75,Glossier,63,53,71,72
2021-11-28T00:00:00.000Z,1.5294117647058822,Sephora,63,53,71,72
2021-11-29T00:00:00.000Z,1.5,Ulta,58,53,66,64
2021-11-29T00:00:00.000Z,1.625,Fenty,58,53,66,64
2021-11-29T00:00:00.000Z,1.6666666666666667,Glossier,58,53,66,64
2021-11-29T00:00:00.000Z,1.5517241379310345,Sephora,58,53,66,64
2021-11-30T00:00:00.000Z,1.6666666666666667,Glossier,47,49,62,49
2021-11-30T00:00:00.000Z,1.0,Fenty,47,49,62,49
2021-11-30T00:00:00.000Z,1.5,Ulta,47,49,62,49
2021-11-30T00:00:00.000Z,1.5454545454545454,Sephora,47,49,62,49
2021-12-01T00:00:00.000Z,2.0,Glossier,49,36,76,33
2021-12-01T00:00:00.000Z,1.8461538461538463,Fenty,49,36,76,33
2021-12-01T00:00:00.000Z,1.4,Ulta,49,36,76,33
2021-12-01T00:00:00.000Z,1.125,Sephora,49,36,76,33
2021-12-02T00:00:00.000Z,1.5,Sephora,46,39,55,26
2021-12-02T00:00:00.000Z,1.4193548387096775,Ulta,46,39,55,26
2021-12-02T00:00:00.000Z,1.5,Fenty,46,39,55,26
2021-12-02T00:00:00.000Z,1.75,Glossier,46,39,55,26
2021-12-03T00:00:00.000Z,2.0,Glossier,46,42,53,30
2021-12-03T00:00:00.000Z,1.8,Fenty,46,42,53,30
2021-12-03T00:00:00.000Z,1.0714285714285714,Sephora,46,42,53,30
2021-12-03T00:00:00.000Z,0.88,Ulta,46,42,53,30
2021-12-04T00:00:00.000Z,0.9473684210526315,Sephora,50,52,57,38
2021-12-04T00:00:00.000Z,2.0,Fenty,50,52,57,38
2021-12-04T00:00:00.000Z,1.4285714285714286,Ulta,50,52,57,38
2021-12-04T00:00:00.000Z,2.0,Glossier,50,52,57,38
2021-12-05T00:00:00.000Z,1.6666666666666667,Sephora,51,48,48,43
2021-12-05T00:00:00.000Z,1.7586206896551724,Ulta,51,48,48,43
2021-12-05T00:00:00.000Z,2.0,Fenty,51,48,48,43
2021-12-05T00:00:00.000Z,2.0,Glossier,51,48,48,43
2021-12-06T00:00:00.000Z,2.0,Glossier,44,36,41,35
2021-12-06T00:00:00.000Z,1.75,Fenty,44,36,41,35
2021-12-06T00:00:00.000Z,1.875,Ulta,44,36,41,35
2021-12-06T00:00:00.000Z,1.4285714285714286,Sephora,44,36,41,35
2021-12-07T00:00:00.000Z,0.5714285714285714,Fenty,44,38,36,33
2021-12-07T00:00:00.000Z,1.6666666666666667,Ulta,44,38,36,33
2021-12-07T00:00:00.000Z,1.2857142857142858,Glossier,44,38,36,33
2021-12-07T00:00:00.000Z,1.5294117647058822,Sephora,44,38,36,33
2021-12-08T00:00:00.000Z,1.625,Ulta,47,38,35,35
2021-12-08T00:00:00.000Z,1.6071428571428572,Sephora,47,38,35,35
2021-12-08T00:00:00.000Z,1.8181818181818181,Fenty,47,38,35,35
2021-12-08T00:00:00.000Z,1.0,Glossier,47,38,35,35
2021-12-09T00:00:00.000Z,1.5714285714285714,Sephora,46,39,29,29
2021-12-09T00:00:00.000Z,2.0,Ulta,46,39,29,29
2021-12-09T00:00:00.000Z,1.4666666666666666,Fenty,46,39,29,29
2021-12-10T00:00:00.000Z,1.5294117647058822,Ulta,48,46,35,33
2021-12-10T00:00:00.000Z,1.7692307692307692,Glossier,48,46,35,33
2021-12-10T00:00:00.000Z,1.5769230769230769,Sephora,48,46,35,33
2021-12-10T00:00:00.000Z,1.625,Fenty,48,46,35,33
2021-12-11T00:00:00.000Z,1.2222222222222223,Ulta,56,55,35,44
2021-12-11T00:00:00.000Z,1.4615384615384615,Fenty,56,55,35,44
2021-12-11T00:00:00.000Z,1.2272727272727273,Sephora,56,55,35,44
2021-12-11T00:00:00.000Z,1.875,Glossier,56,55,35,44
2021-12-12T00:00:00.000Z,1.6666666666666667,Glossier,54,49,35,39
2021-12-12T00:00:00.000Z,1.7142857142857142,Fenty,54,49,35,39
2021-12-12T00:00:00.000Z,1.7083333333333333,Sephora,54,49,35,39
2021-12-12T00:00:00.000Z,1.8823529411764706,Ulta,54,49,35,39
2021-12-13T00:00:00.000Z,1.1538461538461537,Sephora,49,42,34,33
2021-12-13T00:00:00.000Z,0.8888888888888888,Glossier,49,42,34,33
2021-12-13T00:00:00.000Z,1.84,Fenty,49,42,34,33
2021-12-13T00:00:00.000Z,1.0588235294117647,Ulta,49,42,34,33
2021-12-14T00:00:00.000Z,1.75,Sephora,45,43,30,39
2021-12-14T00:00:00.000Z,1.5384615384615385,Fenty,45,43,30,39
2021-12-14T00:00:00.000Z,1.3333333333333333,Glossier,45,43,30,39
2021-12-14T00:00:00.000Z,1.6666666666666667,Ulta,45,43,30,39
2021-12-15T00:00:00.000Z,1.04,Sephora,45,44,33,31
2021-12-15T00:00:00.000Z,1.2666666666666666,Ulta,45,44,33,31
2021-12-15T00:00:00.000Z,2.0,Fenty,45,44,33,31
2021-12-15T00:00:00.000Z,1.5,Glossier,45,44,33,31
2021-12-16T00:00:00.000Z,1.7272727272727273,Fenty,50,44,33,26
2021-12-16T00:00:00.000Z,1.5,Glossier,50,44,33,26
2021-12-16T00:00:00.000Z,1.0909090909090908,Ulta,50,44,33,26
2021-12-16T00:00:00.000Z,1.3846153846153846,Sephora,50,44,33,26
2021-12-17T00:00:00.000Z,1.5,Glossier,49,53,31,26
2021-12-17T00:00:00.000Z,1.7272727272727273,Fenty,49,53,31,26
2021-12-17T00:00:00.000Z,1.3636363636363635,Ulta,49,53,31,26
2021-12-17T00:00:00.000Z,1.4545454545454546,Sephora,49,53,31,26
2021-12-18T00:00:00.000Z,1.5,Glossier,54,64,35,34
2021-12-18T00:00:00.000Z,1.5,Fenty,54,64,35,34
2021-12-18T00:00:00.000Z,1.625,Sephora,54,64,35,34
2021-12-18T00:00:00.000Z,1.6,Ulta,54,64,35,34
2021-12-19T00:00:00.000Z,1.5384615384615385,Ulta,58,65,31,36
2021-12-19T00:00:00.000Z,1.4736842105263157,Sephora,58,65,31,36
2021-12-19T00:00:00.000Z,2.0,Glossier,58,65,31,36
2021-12-19T00:00:00.000Z,1.9285714285714286,Fenty,58,65,31,36
2021-12-20T00:00:00.000Z,1.75,Ulta,49,52,25,28
2021-12-20T00:00:00.000Z,0.6666666666666666,Glossier,49,52,25,28
2021-12-20T00:00:00.000Z,1.5555555555555556,Sephora,49,52,25,28
2021-12-20T00:00:00.000Z,1.2,Fenty,49,52,25,28
2021-12-21T00:00:00.000Z,2.0,Fenty,50,53,25,25
2021-12-21T00:00:00.000Z,1.2,Sephora,50,53,25,25
2021-12-21T00:00:00.000Z,1.7142857142857142,Ulta,50,53,25,25
2021-12-21T00:00:00.000Z,2.0,Glossier,50,53,25,25
2021-12-22T00:00:00.000Z,1.6,Glossier,52,57,27,26
2021-12-22T00:00:00.000Z,1.0714285714285714,Ulta,52,57,27,26
2021-12-22T00:00:00.000Z,1.2727272727272727,Sephora,52,57,27,26
2021-12-22T00:00:00.000Z,1.625,Fenty,52,57,27,26
2021-12-23T00:00:00.000Z,2.0,Glossier,51,65,25,29
2021-12-23T00:00:00.000Z,1.125,Fenty,51,65,25,29
2021-12-23T00:00:00.000Z,2.0,Ulta,51,65,25,29
2021-12-23T00:00:00.000Z,1.6666666666666667,Sephora,51,65,25,29
2021-12-24T00:00:00.000Z,1.5517241379310345,Sephora,54,68,24,21
2021-12-24T00:00:00.000Z,1.8461538461538463,Fenty,54,68,24,21
2021-12-24T00:00:00.000Z,1.4285714285714286,Glossier,54,68,24,21
2021-12-24T00:00:00.000Z,1.3157894736842106,Ulta,54,68,24,21
2021-12-25T00:00:00.000Z,2.0,Glossier,61,37,33,48
2021-12-25T00:00:00.000Z,1.6,Fenty,61,37,33,48
2021-12-25T00:00:00.000Z,0.5,Ulta,61,37,33,48
2021-12-25T00:00:00.000Z,0.9523809523809523,Sephora,61,37,33,48
2021-12-26T00:00:00.000Z,0.3333333333333333,Glossier,60,61,37,61
2021-12-26T00:00:00.000Z,1.0,Ulta,60,61,37,61
2021-12-26T00:00:00.000Z,1.7333333333333334,Fenty,60,61,37,61
2021-12-26T00:00:00.000Z,1.04,Sephora,60,61,37,61
2021-12-27T00:00:00.000Z,2.0,Glossier,49,56,37,39
2021-12-27T00:00:00.000Z,0.9019607843137255,Sephora,49,56,37,39
2021-12-27T00:00:00.000Z,0.7407407407407407,Ulta,49,56,37,39
2021-12-27T00:00:00.000Z,2.0,Fenty,49,56,37,39
2021-12-28T00:00:00.000Z,0.7777777777777778,Sephora,46,44,33,42
2021-12-28T00:00:00.000Z,1.7777777777777777,Fenty,46,44,33,42
2021-12-28T00:00:00.000Z,1.5555555555555556,Glossier,46,44,33,42
2021-12-28T00:00:00.000Z,1.2666666666666666,Ulta,46,44,33,42
2021-12-29T00:00:00.000Z,1.2307692307692308,Ulta,46,43,28,37
2021-12-29T00:00:00.000Z,1.3333333333333333,Fenty,46,43,28,37
2021-12-29T00:00:00.000Z,0.7,Sephora,46,43,28,37
2021-12-29T00:00:00.000Z,1.6,Glossier,46,43,28,37
2021-12-30T00:00:00.000Z,1.2307692307692308,Sephora,44,47,32,33
2021-12-30T00:00:00.000Z,1.9090909090909092,Glossier,44,47,32,33
2021-12-30T00:00:00.000Z,0.9032258064516129,Ulta,44,47,32,33
2021-12-30T00:00:00.000Z,1.6153846153846154,Fenty,44,47,32,33
2021-12-31T00:00:00.000Z,1.3548387096774193,Sephora,39,52,34,27
2021-12-31T00:00:00.000Z,1.6363636363636365,Fenty,39,52,34,27
2021-12-31T00:00:00.000Z,1.5,Glossier,39,52,34,27
2021-12-31T00:00:00.000Z,0.9428571428571428,Ulta,39,52,34,27
2022-01-01T00:00:00.000Z,1.0,Ulta,37,41,64,35
2022-01-01T00:00:00.000Z,1.2941176470588236,Sephora,37,41,64,35
2022-01-01T00:00:00.000Z,1.75,Fenty,37,41,64,35
2022-01-01T00:00:00.000Z,2.0,Glossier,37,41,64,35
2022-01-02T00:00:00.000Z,1.5,Ulta,42,42,63,43
2022-01-02T00:00:00.000Z,1.8235294117647058,Glossier,42,42,63,43
2022-01-02T00:00:00.000Z,1.75,Sephora,42,42,63,43
2022-01-02T00:00:00.000Z,1.7333333333333334,Fenty,42,42,63,43
2022-01-03T00:00:00.000Z,1.5,Fenty,37,32,61,32
2022-01-03T00:00:00.000Z,1.32,Sephora,37,32,61,32
2022-01-03T00:00:00.000Z,1.631578947368421,Ulta,37,32,61,32
2022-01-03T00:00:00.000Z,1.6,Glossier,37,32,61,32
2022-01-04T00:00:00.000Z,1.7333333333333334,Sephora,42,35,74,34
2022-01-04T00:00:00.000Z,1.6842105263157894,Ulta,42,35,74,34
2022-01-04T00:00:00.000Z,1.7142857142857142,Fenty,42,35,74,34
2022-01-04T00:00:00.000Z,1.875,Glossier,42,35,74,34
2022-01-05T00:00:00.000Z,2.0,Glossier,29,24,45,22
2022-01-05T00:00:00.000Z,2.0,Fenty,29,24,45,22
2022-01-05T00:00:00.000Z,1.5555555555555556,Ulta,29,24,45,22
2022-01-05T00:00:00.000Z,1.6470588235294117,Sephora,29,24,45,22
2022-01-06T00:00:00.000Z,1.3333333333333333,Ulta,29,24,35,23
2022-01-06T00:00:00.000Z,1.8,Fenty,29,24,35,23
2022-01-06T00:00:00.000Z,1.0666666666666667,Sephora,29,24,35,23
2022-01-06T00:00:00.000Z,2.0,Glossier,29,24,35,23
2022-01-07T00:00:00.000Z,1.2916666666666667,Fenty,36,30,40,27
2022-01-07T00:00:00.000Z,2.0,Glossier,36,30,40,27
2022-01-07T00:00:00.000Z,1.1,Sephora,36,30,40,27
2022-01-07T00:00:00.000Z,1.7777777777777777,Ulta,36,30,40,27
2022-01-08T00:00:00.000Z,1.1333333333333333,Sephora,40,37,56,33
2022-01-08T00:00:00.000Z,1.5,Ulta,40,37,56,33
2022-01-08T00:00:00.000Z,1.2142857142857142,Fenty,40,37,56,33
2022-01-08T00:00:00.000Z,2.0,Glossier,40,37,56,33
2022-01-09T00:00:00.000Z,1.2,Sephora,39,39,54,32
2022-01-09T00:00:00.000Z,1.6666666666666667,Glossier,39,39,54,32
2022-01-09T00:00:00.000Z,1.0769230769230769,Ulta,39,39,54,32
2022-01-09T00:00:00.000Z,0.9354838709677419,Fenty,39,39,54,32
2022-01-10T00:00:00.000Z,0.873015873015873,Sephora,31,28,42,24
2022-01-10T00:00:00.000Z,1.2380952380952381,Ulta,31,28,42,24
2022-01-10T00:00:00.000Z,1.0285714285714285,Fenty,31,28,42,24
2022-01-10T00:00:00.000Z,0.9,Glossier,31,28,42,24
2022-01-11T00:00:00.000Z,0.5641025641025641,Sephora,31,27,37,31
2022-01-11T00:00:00.000Z,1.0,Ulta,31,27,37,31
2022-01-11T00:00:00.000Z,1.8,Fenty,31,27,37,31
2022-01-11T00:00:00.000Z,1.4285714285714286,Glossier,31,27,37,31
2022-01-12T00:00:00.000Z,1.1,Glossier,39,25,41,25
2022-01-12T00:00:00.000Z,1.5263157894736843,Fenty,39,25,41,25
2022-01-12T00:00:00.000Z,0.8888888888888888,Sephora,39,25,41,25
2022-01-12T00:00:00.000Z,1.1666666666666667,Ulta,39,25,41,25
2022-01-13T00:00:00.000Z,1.09375,Sephora,30,23,28,20
2022-01-13T00:00:00.000Z,1.3846153846153846,Fenty,30,23,28,20
2022-01-13T00:00:00.000Z,1.25,Glossier,30,23,28,20
2022-01-13T00:00:00.000Z,1.4615384615384615,Ulta,30,23,28,20
2022-01-14T00:00:00.000Z,1.2727272727272727,Ulta,29,24,29,20
2022-01-14T00:00:00.000Z,1.1666666666666667,Sephora,29,24,29,20
2022-01-14T00:00:00.000Z,2.0,Glossier,29,24,29,20
2022-01-14T00:00:00.000Z,1.4444444444444444,Fenty,29,24,29,20
2022-01-15T00:00:00.000Z,2.0,Fenty,36,32,36,30
2022-01-15T00:00:00.000Z,2.0,Glossier,36,32,36,30
2022-01-15T00:00:00.000Z,1.25,Sephora,36,32,36,30
2022-01-15T00:00:00.000Z,1.1666666666666667,Ulta,36,32,36,30
2022-01-16T00:00:00.000Z,1.7142857142857142,Fenty,32,28,28,30
2022-01-16T00:00:00.000Z,1.1428571428571428,Ulta,32,28,28,30
2022-01-16T00:00:00.000Z,1.32,Sephora,32,28,28,30
2022-01-16T00:00:00.000Z,1.4285714285714286,Glossier,32,28,28,30
2022-01-17T00:00:00.000Z,1.5,Sephora,29,23,41,25
2022-01-17T00:00:00.000Z,1.1764705882352942,Ulta,29,23,41,25
2022-01-17T00:00:00.000Z,2.0,Fenty,29,23,41,25
2022-01-17T00:00:00.000Z,1.7142857142857142,Glossier,29,23,41,25
2022-01-18T00:00:00.000Z,1.0,Sephora,28,22,47,28
2022-01-18T00:00:00.000Z,1.2,Glossier,28,22,47,28
2022-01-18T00:00:00.000Z,1.3333333333333333,Ulta,28,22,47,28
2022-01-18T00:00:00.000Z,1.375,Fenty,28,22,47,28
2022-01-19T00:00:00.000Z,1.2727272727272727,Glossier,29,22,44,25
2022-01-19T00:00:00.000Z,1.7647058823529411,Fenty,29,22,44,25
2022-01-19T00:00:00.000Z,1.2222222222222223,Ulta,29,22,44,25
2022-01-19T00:00:00.000Z,1.5333333333333334,Sephora,29,22,44,25
2022-01-20T00:00:00.000Z,1.1666666666666667,Sephora,30,25,49,27
2022-01-20T00:00:00.000Z,1.75,Ulta,30,25,49,27
2022-01-20T00:00:00.000Z,2.0,Glossier,30,25,49,27
2022-01-20T00:00:00.000Z,1.5454545454545454,Fenty,30,25,49,27
2022-01-21T00:00:00.000Z,2.0,Fenty,33,27,34,27
2022-01-21T00:00:00.000Z,1.3529411764705883,Ulta,33,27,34,27
2022-01-21T00:00:00.000Z,1.0,Sephora,33,27,34,27
2022-01-22T00:00:00.000Z,1.875,Ulta,37,34,45,34
2022-01-22T00:00:00.000Z,1.6,Fenty,37,34,45,34
2022-01-22T00:00:00.000Z,2.0,Glossier,37,34,45,34
2022-01-22T00:00:00.000Z,1.9,Sephora,37,34,45,34
2022-01-23T00:00:00.000Z,1.75,Sephora,36,34,45,35
2022-01-23T00:00:00.000Z,1.5,Ulta,36,34,45,35
2022-01-23T00:00:00.000Z,2.0,Fenty,36,34,45,35
2022-01-23T00:00:00.000Z,1.5454545454545454,Glossier,36,34,45,35
2022-01-24T00:00:00.000Z,1.7222222222222223,Fenty,26,21,30,23
2022-01-24T00:00:00.000Z,1.8888888888888888,Glossier,26,21,30,23
2022-01-24T00:00:00.000Z,1.8461538461538463,Sephora,26,21,30,23
2022-01-24T00:00:00.000Z,1.0,Ulta,26,21,30,23
2022-01-25T00:00:00.000Z,1.5,Glossier,26,21,30,23
2022-01-25T00:00:00.000Z,1.35,Sephora,26,21,30,23
2022-01-25T00:00:00.000Z,2.0,Fenty,26,21,30,23
2022-01-25T00:00:00.000Z,1.6363636363636365,Ulta,26,21,30,23
2022-01-26T00:00:00.000Z,2.0,Fenty,31,22,30,19
2022-01-26T00:00:00.000Z,1.0666666666666667,Ulta,31,22,30,19
2022-01-26T00:00:00.000Z,1.9,Sephora,31,22,30,19
2022-01-26T00:00:00.000Z,2.0,Glossier,31,22,30,19
2022-01-27T00:00:00.000Z,1.8571428571428572,Glossier,30,22,35,32
2022-01-27T00:00:00.000Z,1.6363636363636365,Fenty,30,22,35,32
2022-01-27T00:00:00.000Z,2.0,Sephora,30,22,35,32
2022-01-27T00:00:00.000Z,1.6153846153846154,Ulta,30,22,35,32
2022-01-28T00:00:00.000Z,2.0,Glossier,32,27,30,32
2022-01-28T00:00:00.000Z,1.625,Fenty,32,27,30,32
2022-01-28T00:00:00.000Z,1.0666666666666667,Ulta,32,27,30,32
2022-01-28T00:00:00.000Z,1.2,Sephora,32,27,30,32
2022-01-29T00:00:00.000Z,2.0,Glossier,37,34,33,30
2022-01-29T00:00:00.000Z,1.7,Fenty,37,34,33,30
2022-01-29T00:00:00.000Z,1.3571428571428572,Ulta,37,34,33,30
2022-01-29T00:00:00.000Z,1.4166666666666667,Sephora,37,34,33,30
2022-01-30T00:00:00.000Z,1.8,Glossier,39,34,45,33
2022-01-30T00:00:00.000Z,1.55,Sephora,39,34,45,33
2022-01-30T00:00:00.000Z,1.4285714285714286,Ulta,39,34,45,33
2022-01-30T00:00:00.000Z,1.7,Fenty,39,34,45,33
2022-01-31T00:00:00.000Z,2.0,Fenty,31,24,48,27
2022-01-31T00:00:00.000Z,1.25,Ulta,31,24,48,27
2022-01-31T00:00:00.000Z,0.0,Glossier,31,24,48,27
2022-01-31T00:00:00.000Z,1.3333333333333333,Sephora,31,24,48,27
2022-02-01T00:00:00.000Z,1.3333333333333333,Fenty,30,24,73,24
2022-02-01T00:00:00.000Z,2.0,Glossier,30,24,73,24
2022-02-01T00:00:00.000Z,0.6666666666666666,Ulta,30,24,73,24
2022-02-01T00:00:00.000Z,1.0909090909090908,Sephora,30,24,73,24
2022-02-02T00:00:00.000Z,1.0909090909090908,Ulta,31,24,62,30
2022-02-02T00:00:00.000Z,1.6153846153846154,Fenty,31,24,62,30
2022-02-02T00:00:00.000Z,1.5555555555555556,Glossier,31,24,62,30
2022-02-02T00:00:00.000Z,1.1875,Sephora,31,24,62,30
2022-02-03T00:00:00.000Z,1.5555555555555556,Sephora,34,25,63,26
2022-02-03T00:00:00.000Z,2.0,Ulta,34,25,63,26
2022-02-03T00:00:00.000Z,1.7142857142857142,Glossier,34,25,63,26
2022-02-03T00:00:00.000Z,1.619047619047619,Fenty,34,25,63,26
2022-02-04T00:00:00.000Z,1.6,Glossier,34,27,60,27
2022-02-04T00:00:00.000Z,1.1666666666666667,Sephora,34,27,60,27
2022-02-04T00:00:00.000Z,1.5555555555555556,Ulta,34,27,60,27
2022-02-04T00:00:00.000Z,1.6956521739130435,Fenty,34,27,60,27
2022-02-05T00:00:00.000Z,1.4705882352941178,Sephora,39,37,55,25
2022-02-05T00:00:00.000Z,0.9090909090909091,Ulta,39,37,55,25
2022-02-05T00:00:00.000Z,2.0,Glossier,39,37,55,25
2022-02-05T00:00:00.000Z,1.6,Fenty,39,37,55,25
2022-02-06T00:00:00.000Z,2.0,Glossier,35,35,42,29
2022-02-06T00:00:00.000Z,2.0,Fenty,35,35,42,29
2022-02-06T00:00:00.000Z,1.75,Ulta,35,35,42,29
2022-02-06T00:00:00.000Z,1.0,Sephora,35,35,42,29
2022-02-07T00:00:00.000Z,1.0,Sephora,33,25,36,24
2022-02-07T00:00:00.000Z,1.1,Ulta,33,25,36,24
2022-02-07T00:00:00.000Z,1.3846153846153846,Fenty,33,25,36,24
2022-02-07T00:00:00.000Z,2.0,Glossier,33,25,36,24
2022-02-08T00:00:00.000Z,0.9523809523809523,Ulta,30,23,27,26
2022-02-08T00:00:00.000Z,1.1578947368421053,Sephora,30,23,27,26
2022-02-08T00:00:00.000Z,1.7692307692307692,Glossier,30,23,27,26
2022-02-08T00:00:00.000Z,0.7142857142857143,Fenty,30,23,27,26
2022-02-09T00:00:00.000Z,1.3846153846153846,Fenty,33,25,26,22
2022-02-09T00:00:00.000Z,0.8125,Sephora,33,25,26,22
2022-02-09T00:00:00.000Z,1.3333333333333333,Glossier,33,25,26,22
2022-02-09T00:00:00.000Z,0.7619047619047619,Ulta,33,25,26,22
2022-02-10T00:00:00.000Z,1.5,Ulta,27,23,22,19
2022-02-10T00:00:00.000Z,1.2758620689655173,Sephora,27,23,22,19
2022-02-10T00:00:00.000Z,0.5,Glossier,27,23,22,19
2022-02-10T00:00:00.000Z,1.6,Fenty,27,23,22,19
2022-02-11T00:00:00.000Z,1.7777777777777777,Fenty,36,31,28,26
2022-02-11T00:00:00.000Z,1.6666666666666667,Glossier,36,31,28,26
2022-02-11T00:00:00.000Z,1.5384615384615385,Sephora,36,31,28,26
2022-02-11T00:00:00.000Z,1.0769230769230769,Ulta,36,31,28,26
2022-02-12T00:00:00.000Z,1.5,Ulta,40,34,26,27
2022-02-12T00:00:00.000Z,1.7692307692307692,Fenty,40,34,26,27
2022-02-12T00:00:00.000Z,2.0,Glossier,40,34,26,27
2022-02-12T00:00:00.000Z,1.75,Sephora,40,34,26,27
2022-02-13T00:00:00.000Z,1.8461538461538463,Fenty,34,31,28,24
2022-02-13T00:00:00.000Z,1.5,Ulta,34,31,28,24
2022-02-13T00:00:00.000Z,2.0,Glossier,34,31,28,24
2022-02-13T00:00:00.000Z,1.1111111111111112,Sephora,34,31,28,24
2022-02-14T00:00:00.000Z,1.8461538461538463,Sephora,29,23,26,24
2022-02-14T00:00:00.000Z,1.0,Glossier,29,23,26,24
2022-02-14T00:00:00.000Z,1.6842105263157894,Fenty,29,23,26,24
2022-02-14T00:00:00.000Z,1.6,Ulta,29,23,26,24
2022-02-15T00:00:00.000Z,1.4444444444444444,Fenty,28,23,24,25
2022-02-15T00:00:00.000Z,2.0,Glossier,28,23,24,25
2022-02-15T00:00:00.000Z,1.2857142857142858,Sephora,28,23,24,25
2022-02-15T00:00:00.000Z,1.4545454545454546,Ulta,28,23,24,25
2022-02-16T00:00:00.000Z,1.3333333333333333,Sephora,29,25,20,24
2022-02-16T00:00:00.000Z,1.894736842105263,Fenty,29,25,20,24
2022-02-16T00:00:00.000Z,1.5,Glossier,29,25,20,24
2022-02-16T00:00:00.000Z,1.3076923076923077,Ulta,29,25,20,24
2022-02-17T00:00:00.000Z,0.8,Glossier,28,25,22,21
2022-02-17T00:00:00.000Z,1.7142857142857142,Fenty,28,25,22,21
2022-02-17T00:00:00.000Z,1.3,Ulta,28,25,22,21
2022-02-17T00:00:00.000Z,1.6,Sephora,28,25,22,21
2022-02-18T00:00:00.000Z,1.7692307692307692,Fenty,29,30,21,27
2022-02-18T00:00:00.000Z,1.5,Ulta,29,30,21,27
2022-02-18T00:00:00.000Z,2.0,Glossier,29,30,21,27
2022-02-18T00:00:00.000Z,1.6666666666666667,Sephora,29,30,21,27
2022-02-19T00:00:00.000Z,1.6,Sephora,32,34,21,29
2022-02-19T00:00:00.000Z,1.6666666666666667,Ulta,32,34,21,29
2022-02-19T00:00:00.000Z,1.8666666666666667,Fenty,32,34,21,29
2022-02-19T00:00:00.000Z,2.0,Glossier,32,34,21,29
2022-02-20T00:00:00.000Z,1.4545454545454546,Ulta,32,34,28,29
2022-02-20T00:00:00.000Z,1.7777777777777777,Sephora,32,34,28,29
2022-02-20T00:00:00.000Z,1.7333333333333334,Fenty,32,34,28,29
2022-02-20T00:00:00.000Z,2.0,Glossier,32,34,28,29
2022-02-21T00:00:00.000Z,1.8333333333333333,Glossier,29,28,22,25
2022-02-21T00:00:00.000Z,1.5625,Fenty,29,28,22,25
2022-02-21T00:00:00.000Z,1.8,Ulta,29,28,22,25
2022-02-21T00:00:00.000Z,1.3333333333333333,Sephora,29,28,22,25
2022-02-22T00:00:00.000Z,1.3333333333333333,Ulta,32,25,18,25
2022-02-22T00:00:00.000Z,1.6363636363636365,Fenty,32,25,18,25
2022-02-22T00:00:00.000Z,1.0,Glossier,32,25,18,25
